test,PKG,CPU,nn,nn2,time
bubblesort_ll,0.0205078125,0.01495361328125,  ,  ,2.549
bubblesort_ll,0.0137939453125,0.01416015625,  ,  ,2.566
bubblesort_ll,0.0196533203125,0.01483154296875,  ,  ,2.454
bubblesort_ll,0.0137939453125,0.01446533203125,  ,  ,2.539
bubblesort_ll,0.02044677734375,0.01507568359375,  ,  ,2.503
bubblesort_ll,0.013427734375,0.0133056640625,  ,  ,2.478
bubblesort_ll,0.0201416015625,0.0152587890625,  ,  ,2.547
bubblesort_ll,0.01953125,0.01409912109375,  ,  ,2.623
bubblesort_ll,0.013427734375,0.01641845703125,  ,  ,2.628
bubblesort_ll,0.0206298828125,0.013916015625,  ,  ,2.534
bubblesort_ll,0.0137939453125,0.01531982421875,  ,  ,2.557
bubblesort,0.0111083984375,0.01031494140625,  ,  ,3.107
bubblesort,0.01483154296875,0.00958251953125,  ,  ,2.593
bubblesort,0.00958251953125,0.009765625,  ,  ,2.574
bubblesort,0.014404296875,0.01007080078125,  ,  ,2.53
bubblesort,0.0087890625,0.01031494140625,  ,  ,2.559
bubblesort,0.0133056640625,0.01104736328125,  ,  ,2.943
bubblesort,0.01324462890625,0.00958251953125,  ,  ,2.844
bubblesort,0.00927734375,0.00958251953125,  ,  ,2.52
bubblesort,0.0140380859375,0.0103759765625,  ,  ,2.553
bubblesort,0.0130615234375,0.0087890625,  ,  ,2.578
bubblesort,0.009521484375,0.010009765625,  ,  ,2.499
bubblesort,0.01434326171875,0.00958251953125,  ,  ,2.509
bubblesort,0.00933837890625,0.00982666015625,  ,  ,2.501
bubblesort,0.0135498046875,0.00927734375,  ,  ,2.498
bubblesort,0.00927734375,0.0101318359375,  ,  ,2.489
bubblesort,0.014404296875,0.01055908203125,  ,  ,2.636
bubblesort,0.00970458984375,0.0096435546875,  ,  ,2.556
bubblesort,0.01458740234375,0.009765625,  ,  ,2.499
bubblesort,0.0093994140625,0.00946044921875,  ,  ,2.548
bubblesort,0.01531982421875,0.00933837890625,  ,  ,2.382
bubblesort,0.01190185546875,0.01025390625,  ,  ,2.155
bubblesort,0.01312255859375,0.011474609375,  ,  ,2.144
bubblesort,0.0133056640625,0.01251220703125,  ,  ,2.03
bubblesort,0.01373291015625,0.011962890625,  ,  ,1.978
bubblesort,0.0146484375,0.011962890625,  ,  ,2.004
bubblesort,0.0137939453125,0.01214599609375,  ,  ,1.98
bubblesort,0.01318359375,0.01141357421875,  ,  ,1.969
bubblesort,0.0147705078125,0.01263427734375,  ,  ,1.989
bubblesort,0.013671875,0.01165771484375,  ,  ,1.996
bubblesort,0.01434326171875,0.01263427734375,  ,  ,2.021
bubblesort_func,0.01544189453125,0.01788330078125,  ,  ,3.799
bubblesort_func,0.01812744140625,0.01763916015625,  ,  ,3.476
bubblesort_func,0.01947021484375,0.01800537109375,  ,  ,3.447
bubblesort_func,0.0233154296875,0.0174560546875,  ,  ,3.508
bubblesort_func,0.01800537109375,0.0162353515625,  ,  ,3.458
bubblesort_func,0.02325439453125,0.01666259765625,  ,  ,3.494
bubblesort_func,0.0186767578125,0.01702880859375,  ,  ,3.382
bubblesort_func,0.02239990234375,0.015869140625,  ,  ,3.442
bubblesort_func,0.018798828125,0.01739501953125,  ,  ,3.449
bubblesort_func,0.0247802734375,0.01776123046875,  ,  ,3.39
bubblesort_func,0.0184326171875,0.0184326171875,  ,  ,3.544
bubblesort_func,0.02459716796875,0.0185546875,  ,  ,3.499
bubblesort_func,0.01776123046875,0.01812744140625,  ,  ,3.418
bubblesort_func,0.01922607421875,0.01763916015625,  ,  ,3.406
bubblesort_func,0.02410888671875,0.0194091796875,  ,  ,3.612
bubblesort_func,0.02606201171875,0.01861572265625,  ,  ,3.607
bubblesort_func,0.01812744140625,0.018310546875,  ,  ,3.495
bubblesort_func,0.01922607421875,0.01812744140625,  ,  ,3.452
bubblesort_func,0.0235595703125,0.01824951171875,  ,  ,3.42
bubblesort_func,0.01806640625,0.0174560546875,  ,  ,3.467
bubblesort_func,0.0233154296875,0.01806640625,  ,  ,3.427
bubblesort_func,0.01763916015625,0.017578125,  ,  ,3.445
bubblesort_func,0.02349853515625,0.017822265625,  ,  ,3.435
bubblesort_func,0.01837158203125,0.017822265625,  ,  ,3.404
bubblesort_func,0.0240478515625,0.01739501953125,  ,  ,3.519
bubblesort_func,0.0167236328125,0.01800537109375,  ,  ,3.358
bubblesort_func,0.0245361328125,0.0179443359375,  ,  ,3.483
bubblesort_func,0.01739501953125,0.0186767578125,  ,  ,3.632
bubblesort_func,0.02362060546875,0.01715087890625,  ,  ,3.513
bubblesort_func,0.01806640625,0.01837158203125,  ,  ,3.51
bubblesort_ll2,0.0228271484375,0.01904296875,  ,  ,4.164
bubblesort_ll2,0.0186767578125,0.017333984375,  ,  ,3.502
bubblesort_ll2,0.02392578125,0.01776123046875,  ,  ,3.582
bubblesort_ll2,0.01702880859375,0.01702880859375,  ,  ,3.608
bubblesort_ll2,0.0223388671875,0.017578125,  ,  ,3.548
bubblesort_ll2,0.0181884765625,0.01812744140625,  ,  ,3.521
bubblesort_ll2,0.01617431640625,0.01708984375,  ,  ,3.504
bubblesort_ll2,0.0235595703125,0.01763916015625,  ,  ,3.595
bubblesort_ll2,0.01751708984375,0.019287109375,  ,  ,3.799
bubblesort_ll2,0.0230712890625,0.0181884765625,  ,  ,3.59
bubblesort_ll2,0.02435302734375,0.0177001953125,  ,  ,3.499
bubblesort_ll2,0.01800537109375,0.0177001953125,  ,  ,3.585
bubblesort_ll2,0.02410888671875,0.0185546875,  ,  ,3.833
bubblesort_ll2,0.02392578125,0.01812744140625,  ,  ,3.656
bubblesort_ll2,0.01641845703125,0.0167236328125,  ,  ,3.499
bubblesort_ll2,0.02459716796875,0.017578125,  ,  ,3.628
bubblesort_ll2,0.01763916015625,0.01824951171875,  ,  ,3.554
bubblesort_ll2,0.02288818359375,0.017578125,  ,  ,3.525
bubblesort_ll2,0.01922607421875,0.01800537109375,  ,  ,3.596
bubblesort_ll2,0.02349853515625,0.01702880859375,  ,  ,3.596
bubblesort_ll2,0.01812744140625,0.01812744140625,  ,  ,3.546
bubblesort_ll2,0.01715087890625,0.01788330078125,  ,  ,3.584
bubblesort_ll2,0.024169921875,0.018310546875,  ,  ,3.674
bubblesort_ll2,0.01788330078125,0.01788330078125,  ,  ,3.678
bubblesort_ll2,0.02294921875,0.0185546875,  ,  ,3.543
bubblesort_ll2,0.02520751953125,0.0177001953125,  ,  ,3.575
bubblesort_ll2,0.01776123046875,0.0185546875,  ,  ,3.629
bubblesort_ll2,0.0233154296875,0.0184326171875,  ,  ,3.617
bubblesort_ll2,0.01812744140625,0.01806640625,  ,  ,3.604
bubblesort_ll2,0.0234375,0.0184326171875,  ,  ,3.705
bubblesort_ll,0.01123046875,0.013916015625,  ,  ,2.73
bubblesort_ll,0.019775390625,0.014892578125,  ,  ,2.483
bubblesort_ll,0.01385498046875,0.013427734375,  ,  ,2.445
bubblesort_ll,0.021240234375,0.014404296875,  ,  ,2.415
bubblesort_ll,0.0140380859375,0.0137939453125,  ,  ,2.435
bubblesort_ll,0.0130615234375,0.01275634765625,  ,  ,2.394
bubblesort_ll,0.01861572265625,0.01373291015625,  ,  ,2.433
bubblesort_ll,0.01373291015625,0.0150146484375,  ,  ,2.465
bubblesort_ll,0.01959228515625,0.01409912109375,  ,  ,2.407
bubblesort_ll,0.01373291015625,0.013916015625,  ,  ,2.406
bubblesort_ll,0.02020263671875,0.012939453125,  ,  ,2.408
bubblesort_ll,0.01226806640625,0.01422119140625,  ,  ,2.379
bubblesort_ll,0.0140380859375,0.013427734375,  ,  ,2.339
bubblesort_ll,0.0198974609375,0.0145263671875,  ,  ,2.32
bubblesort_ll,0.0140380859375,0.0135498046875,  ,  ,2.385
bubblesort_ll,0.0137939453125,0.01434326171875,  ,  ,2.449
bubblesort_ll,0.01885986328125,0.0147705078125,  ,  ,2.47
bubblesort_ll,0.0130615234375,0.013916015625,  ,  ,2.464
bubblesort_ll,0.020263671875,0.01458740234375,  ,  ,2.412
bubblesort_ll,0.013427734375,0.014404296875,  ,  ,2.475
bubblesort_ll,0.0198974609375,0.01422119140625,  ,  ,2.44
bubblesort_ll,0.01287841796875,0.01397705078125,  ,  ,2.362
bubblesort_ll,0.020263671875,0.01409912109375,  ,  ,2.478
bubblesort_ll,0.01287841796875,0.0145263671875,  ,  ,2.444
bubblesort_ll,0.02069091796875,0.01470947265625,  ,  ,2.481
bubblesort_ll,0.013427734375,0.01483154296875,  ,  ,2.458
bubblesort_ll,0.0135498046875,0.01348876953125,  ,  ,2.413
bubblesort_ll,0.0194091796875,0.01361083984375,  ,  ,2.411
bubblesort_ll,0.01318359375,0.01470947265625,  ,  ,2.469
bubblesort_ll,0.01995849609375,0.0140380859375,  ,  ,2.407
bubblesort,0.0152587890625,0.01153564453125,  ,  ,3.039
bubblesort,0.01483154296875,0.01031494140625,  ,  ,2.786
bubblesort,0.01446533203125,0.0101318359375,  ,  ,2.727
bubblesort,0.00958251953125,0.00982666015625,  ,  ,2.538
bubblesort,0.01507568359375,0.0106201171875,  ,  ,2.647
bubblesort,0.00958251953125,0.0089111328125,  ,  ,2.584
bubblesort,0.0137939453125,0.0093994140625,  ,  ,2.554
bubblesort,0.00933837890625,0.0091552734375,  ,  ,2.508
bubblesort,0.014404296875,0.01025390625,  ,  ,2.541
bubblesort,0.00994873046875,0.00946044921875,  ,  ,2.504
bubblesort,0.01458740234375,0.009765625,  ,  ,2.513
bubblesort,0.0096435546875,0.00921630859375,  ,  ,2.492
bubblesort,0.01361083984375,0.00946044921875,  ,  ,2.531
bubblesort,0.00958251953125,0.0091552734375,  ,  ,2.536
bubblesort,0.0091552734375,0.0091552734375,  ,  ,2.522
bubblesort,0.0147705078125,0.00946044921875,  ,  ,2.544
bubblesort,0.0096435546875,0.01007080078125,  ,  ,2.512
bubblesort,0.0137939453125,0.00921630859375,  ,  ,2.481
bubblesort,0.009521484375,0.0103759765625,  ,  ,2.54
bubblesort,0.01470947265625,0.0101318359375,  ,  ,2.547
bubblesort,0.01019287109375,0.01068115234375,  ,  ,2.318
bubblesort,0.01239013671875,0.01043701171875,  ,  ,2.14
bubblesort,0.0120849609375,0.01116943359375,  ,  ,2.104
bubblesort,0.01324462890625,0.01177978515625,  ,  ,1.985
bubblesort,0.0142822265625,0.011962890625,  ,  ,1.987
bubblesort,0.013671875,0.01171875,  ,  ,2.01
bubblesort,0.0137939453125,0.011962890625,  ,  ,1.965
bubblesort,0.013427734375,0.01220703125,  ,  ,1.981
bubblesort,0.01416015625,0.0115966796875,  ,  ,1.994
bubblesort,0.01348876953125,0.0120849609375,  ,  ,1.991
bubblesort_func,0.02142333984375,0.01873779296875,  ,  ,4.147
bubblesort_func,0.017333984375,0.01702880859375,  ,  ,3.544
bubblesort_func,0.02264404296875,0.01727294921875,  ,  ,3.492
bubblesort_func,0.01873779296875,0.01715087890625,  ,  ,3.428
bubblesort_func,0.02337646484375,0.018310546875,  ,  ,3.485
bubblesort_func,0.01806640625,0.0174560546875,  ,  ,3.487
bubblesort_func,0.02410888671875,0.0164794921875,  ,  ,3.4
bubblesort_func,0.01739501953125,0.0184326171875,  ,  ,3.423
bubblesort_func,0.01861572265625,0.0174560546875,  ,  ,3.389
bubblesort_func,0.01715087890625,0.017333984375,  ,  ,3.408
bubblesort_func,0.01885986328125,0.01690673828125,  ,  ,3.421
bubblesort_func,0.02447509765625,0.0167236328125,  ,  ,3.382
bubblesort_func,0.017822265625,0.01904296875,  ,  ,3.449
bubblesort_func,0.0245361328125,0.0172119140625,  ,  ,3.456
bubblesort_func,0.01824951171875,0.017822265625,  ,  ,3.393
bubblesort_func,0.01812744140625,0.01715087890625,  ,  ,3.373
bubblesort_func,0.02423095703125,0.01849365234375,  ,  ,3.494
bubblesort_func,0.018310546875,0.01812744140625,  ,  ,3.56
bubblesort_func,0.02471923828125,0.01812744140625,  ,  ,3.518
bubblesort_func,0.01849365234375,0.01849365234375,  ,  ,3.453
bubblesort_func,0.0230712890625,0.01824951171875,  ,  ,3.601
bubblesort_func,0.02520751953125,0.017822265625,  ,  ,3.575
bubblesort_func,0.0169677734375,0.0177001953125,  ,  ,3.545
bubblesort_func,0.0245361328125,0.017578125,  ,  ,3.577
bubblesort_func,0.01751708984375,0.01812744140625,  ,  ,3.499
bubblesort_func,0.01824951171875,0.01629638671875,  ,  ,3.376
bubblesort_func,0.0169677734375,0.01739501953125,  ,  ,3.524
bubblesort_func,0.02398681640625,0.01776123046875,  ,  ,3.478
bubblesort_func,0.01873779296875,0.0179443359375,  ,  ,3.46
bubblesort_func,0.018798828125,0.0172119140625,  ,  ,3.4
bubblesort_ll2,0.02642822265625,0.01837158203125,  ,  ,3.875
bubblesort_ll2,0.02447509765625,0.01751708984375,  ,  ,3.486
bubblesort_ll2,0.0189208984375,0.0174560546875,  ,  ,3.656
bubblesort_ll2,0.0228271484375,0.01715087890625,  ,  ,3.565
bubblesort_ll2,0.0240478515625,0.0186767578125,  ,  ,3.609
bubblesort_ll2,0.016357421875,0.0174560546875,  ,  ,3.485
bubblesort_ll2,0.01776123046875,0.0164794921875,  ,  ,3.462
bubblesort_ll2,0.02288818359375,0.01788330078125,  ,  ,3.548
bubblesort_ll2,0.0235595703125,0.01800537109375,  ,  ,3.501
bubblesort_ll2,0.0174560546875,0.017333984375,  ,  ,3.472
bubblesort_ll2,0.023681640625,0.01708984375,  ,  ,3.591
bubblesort_ll2,0.01739501953125,0.01788330078125,  ,  ,3.52
bubblesort_ll2,0.02227783203125,0.01739501953125,  ,  ,3.594
bubblesort_ll2,0.0181884765625,0.01727294921875,  ,  ,3.494
bubblesort_ll2,0.02252197265625,0.01824951171875,  ,  ,3.535
bubblesort_ll2,0.01788330078125,0.01751708984375,  ,  ,3.496
bubblesort_ll2,0.022705078125,0.01715087890625,  ,  ,3.52
bubblesort_ll2,0.01824951171875,0.0189208984375,  ,  ,3.64
bubblesort_ll2,0.02276611328125,0.0177001953125,  ,  ,3.568
bubblesort_ll2,0.01715087890625,0.01690673828125,  ,  ,3.6
bubblesort_ll2,0.01641845703125,0.0167236328125,  ,  ,3.492
bubblesort_ll2,0.02362060546875,0.017333984375,  ,  ,3.546
bubblesort_ll2,0.0172119140625,0.01629638671875,  ,  ,3.475
bubblesort_ll2,0.02337646484375,0.01678466796875,  ,  ,3.517
bubblesort_ll2,0.016845703125,0.0185546875,  ,  ,3.655
bubblesort_ll2,0.0242919921875,0.01922607421875,  ,  ,3.769
bubblesort_ll2,0.023681640625,0.01947021484375,  ,  ,3.647
bubblesort_ll2,0.0189208984375,0.01812744140625,  ,  ,3.656
bubblesort_ll2,0.02337646484375,0.01788330078125,  ,  ,3.615
bubblesort_ll2,0.01849365234375,0.0174560546875,  ,  ,3.606
bubblesort_ll,0.0126953125,0.01361083984375,  ,  ,2.713
bubblesort_ll,0.0196533203125,0.01409912109375,  ,  ,2.459
bubblesort_ll,0.01434326171875,0.0146484375,  ,  ,2.523
bubblesort_ll,0.02032470703125,0.0135498046875,  ,  ,2.388
bubblesort_ll,0.01348876953125,0.0130615234375,  ,  ,2.373
bubblesort_ll,0.0191650390625,0.0130615234375,  ,  ,2.503
bubblesort_ll,0.01348876953125,0.01348876953125,  ,  ,2.457
bubblesort_ll,0.01324462890625,0.01434326171875,  ,  ,2.531
bubblesort_ll,0.0196533203125,0.01397705078125,  ,  ,2.43
bubblesort_ll,0.0125732421875,0.014404296875,  ,  ,2.44
bubblesort_ll,0.02020263671875,0.01385498046875,  ,  ,2.43
bubblesort_ll,0.01397705078125,0.014404296875,  ,  ,2.435
bubblesort_ll,0.02020263671875,0.0142822265625,  ,  ,2.438
bubblesort_ll,0.0130615234375,0.013671875,  ,  ,2.487
bubblesort_ll,0.01934814453125,0.01446533203125,  ,  ,2.416
bubblesort_ll,0.01416015625,0.0140380859375,  ,  ,2.439
bubblesort_ll,0.020751953125,0.01416015625,  ,  ,2.464
bubblesort_ll,0.01324462890625,0.01519775390625,  ,  ,2.603
bubblesort_ll,0.0198974609375,0.0133056640625,  ,  ,2.43
bubblesort_ll,0.0128173828125,0.01458740234375,  ,  ,2.482
bubblesort_ll,0.013916015625,0.01336669921875,  ,  ,2.427
bubblesort_ll,0.02032470703125,0.01446533203125,  ,  ,2.431
bubblesort_ll,0.01397705078125,0.0145263671875,  ,  ,2.463
bubblesort_ll,0.01904296875,0.01385498046875,  ,  ,2.487
bubblesort_ll,0.01373291015625,0.0155029296875,  ,  ,2.629
bubblesort_ll,0.01983642578125,0.013671875,  ,  ,2.511
bubblesort_ll,0.02056884765625,0.01422119140625,  ,  ,2.523
bubblesort_ll,0.01300048828125,0.01416015625,  ,  ,2.463
bubblesort_ll,0.02117919921875,0.01531982421875,  ,  ,2.531
bubblesort_ll,0.01336669921875,0.0146484375,  ,  ,2.519
bubblesort,0.01409912109375,0.01055908203125,  ,  ,2.858
bubblesort,0.0089111328125,0.0091552734375,  ,  ,2.642
bubblesort,0.0125732421875,0.009765625,  ,  ,3.058
bubblesort,0.011962890625,0.00860595703125,  ,  ,3.191
bubblesort,0.01416015625,0.008056640625,  ,  ,3.242
bubblesort,0.01007080078125,0.0084228515625,  ,  ,3.37
bubblesort,0.00970458984375,0.00823974609375,  ,  ,3.404
bubblesort,0.01300048828125,0.0078125,  ,  ,3.422
bubblesort,0.0103759765625,0.0084228515625,  ,  ,3.45
bubblesort,0.013427734375,0.0079345703125,  ,  ,3.451
bubblesort,0.00958251953125,0.00848388671875,  ,  ,3.554
bubblesort,0.0137939453125,0.00787353515625,  ,  ,3.353
bubblesort,0.00958251953125,0.00799560546875,  ,  ,3.411
bubblesort,0.00970458984375,0.008056640625,  ,  ,3.458
bubblesort,0.01263427734375,0.0081787109375,  ,  ,3.385
bubblesort,0.0107421875,0.008544921875,  ,  ,3.532
bubblesort,0.01348876953125,0.0084228515625,  ,  ,3.443
bubblesort,0.010009765625,0.00872802734375,  ,  ,3.521
bubblesort,0.01336669921875,0.0084228515625,  ,  ,3.492
bubblesort,0.010009765625,0.00860595703125,  ,  ,3.392
bubblesort,0.012451171875,0.0089111328125,  ,  ,2.731
bubblesort,0.008544921875,0.00872802734375,  ,  ,2.581
bubblesort,0.0159912109375,0.01092529296875,  ,  ,2.259
bubblesort,0.0115966796875,0.0103759765625,  ,  ,2.297
bubblesort,0.01361083984375,0.01177978515625,  ,  ,2.059
bubblesort,0.0133056640625,0.01202392578125,  ,  ,2.163
bubblesort,0.01312255859375,0.01202392578125,  ,  ,2.151
bubblesort,0.02117919921875,0.0133056640625,  ,  ,2.092
bubblesort,0.0125732421875,0.01214599609375,  ,  ,2.183
bubblesort,0.0142822265625,0.0126953125,  ,  ,2.229
bubblesort_func,0.02044677734375,0.019287109375,  ,  ,4.188
bubblesort_func,0.01727294921875,0.01739501953125,  ,  ,3.454
bubblesort_func,0.0230712890625,0.01751708984375,  ,  ,3.412
bubblesort_func,0.01776123046875,0.01800537109375,  ,  ,3.492
bubblesort_func,0.0235595703125,0.0179443359375,  ,  ,3.476
bubblesort_func,0.01702880859375,0.01702880859375,  ,  ,3.44
bubblesort_func,0.0235595703125,0.01654052734375,  ,  ,3.458
bubblesort_func,0.01708984375,0.01788330078125,  ,  ,3.44
bubblesort_func,0.01806640625,0.01641845703125,  ,  ,3.37
bubblesort_func,0.02349853515625,0.01800537109375,  ,  ,3.352
bubblesort_func,0.01849365234375,0.0177001953125,  ,  ,3.431
bubblesort_func,0.023681640625,0.01849365234375,  ,  ,3.41
bubblesort_func,0.01739501953125,0.01715087890625,  ,  ,3.394
bubblesort_func,0.01885986328125,0.01788330078125,  ,  ,3.403
bubblesort_func,0.02349853515625,0.01751708984375,  ,  ,3.47
bubblesort_func,0.01763916015625,0.01702880859375,  ,  ,3.497
bubblesort_func,0.02386474609375,0.01751708984375,  ,  ,3.355
bubblesort_func,0.01763916015625,0.0174560546875,  ,  ,3.394
bubblesort_func,0.0185546875,0.01708984375,  ,  ,3.39
bubblesort_func,0.0235595703125,0.01824951171875,  ,  ,3.362
bubblesort_func,0.01885986328125,0.0179443359375,  ,  ,3.426
bubblesort_func,0.0250244140625,0.0185546875,  ,  ,3.712
bubblesort_func,0.02386474609375,0.0186767578125,  ,  ,3.74
bubblesort_func,0.01776123046875,0.0181884765625,  ,  ,3.432
bubblesort_func,0.02520751953125,0.01666259765625,  ,  ,3.41
bubblesort_func,0.0181884765625,0.01788330078125,  ,  ,3.393
bubblesort_func,0.01824951171875,0.018798828125,  ,  ,3.481
bubblesort_func,0.01788330078125,0.01763916015625,  ,  ,3.438
bubblesort_func,0.0185546875,0.01739501953125,  ,  ,3.515
bubblesort_func,0.024169921875,0.01806640625,  ,  ,3.451
bubblesort_ll2,0.0189208984375,0.0185546875,  ,  ,4.244
bubblesort_ll2,0.02423095703125,0.01641845703125,  ,  ,3.691
bubblesort_ll2,0.0235595703125,0.01715087890625,  ,  ,3.664
bubblesort_ll2,0.01751708984375,0.01849365234375,  ,  ,3.547
bubblesort_ll2,0.024169921875,0.0179443359375,  ,  ,3.608
bubblesort_ll2,0.0181884765625,0.018798828125,  ,  ,3.593
bubblesort_ll2,0.02294921875,0.0172119140625,  ,  ,3.621
bubblesort_ll2,0.0242919921875,0.0194091796875,  ,  ,3.769
bubblesort_ll2,0.0181884765625,0.01849365234375,  ,  ,3.631
bubblesort_ll2,0.023681640625,0.01763916015625,  ,  ,3.577
bubblesort_ll2,0.01788330078125,0.01568603515625,  ,  ,3.567
bubblesort_ll2,0.01751708984375,0.01776123046875,  ,  ,3.627
bubblesort_ll2,0.02294921875,0.01751708984375,  ,  ,3.62
bubblesort_ll2,0.01788330078125,0.01654052734375,  ,  ,3.532
bubblesort_ll2,0.023681640625,0.01739501953125,  ,  ,3.485
bubblesort_ll2,0.017822265625,0.0181884765625,  ,  ,3.537
bubblesort_ll2,0.0230712890625,0.018310546875,  ,  ,3.516
bubblesort_ll2,0.01837158203125,0.01788330078125,  ,  ,3.578
bubblesort_ll2,0.02276611328125,0.01812744140625,  ,  ,3.597
bubblesort_ll2,0.01806640625,0.017333984375,  ,  ,3.513
bubblesort_ll2,0.0225830078125,0.01812744140625,  ,  ,3.581
bubblesort_ll2,0.02325439453125,0.01629638671875,  ,  ,3.533
bubblesort_ll2,0.017578125,0.01898193359375,  ,  ,3.573
bubblesort_ll2,0.0233154296875,0.0167236328125,  ,  ,3.488
bubblesort_ll2,0.017333984375,0.01873779296875,  ,  ,3.552
bubblesort_ll2,0.02301025390625,0.0184326171875,  ,  ,3.566
bubblesort_ll2,0.0179443359375,0.01788330078125,  ,  ,3.662
bubblesort_ll2,0.022216796875,0.01837158203125,  ,  ,3.665
bubblesort_ll2,0.02362060546875,0.01806640625,  ,  ,3.624
bubblesort_ll2,0.01806640625,0.01739501953125,  ,  ,3.532
bubblesort_ll,0.01318359375,0.0142822265625,  ,  ,2.531
bubblesort_ll,0.0203857421875,0.01385498046875,  ,  ,2.502
bubblesort_ll,0.0135498046875,0.013916015625,  ,  ,2.443
bubblesort_ll,0.01416015625,0.013916015625,  ,  ,2.517
bubblesort_ll,0.01995849609375,0.015380859375,  ,  ,2.439
bubblesort_ll,0.01361083984375,0.01324462890625,  ,  ,2.38
bubblesort_ll,0.019287109375,0.013916015625,  ,  ,2.488
bubblesort_ll,0.01312255859375,0.01434326171875,  ,  ,2.44
bubblesort_ll,0.0185546875,0.0126953125,  ,  ,2.42
bubblesort_ll,0.01416015625,0.01568603515625,  ,  ,2.58
bubblesort_ll,0.0140380859375,0.0140380859375,  ,  ,2.329
bubblesort_ll,0.0130615234375,0.0142822265625,  ,  ,2.412
bubblesort_ll,0.01385498046875,0.01422119140625,  ,  ,2.442
bubblesort_ll,0.01922607421875,0.013671875,  ,  ,2.399
bubblesort_ll,0.01385498046875,0.01324462890625,  ,  ,2.385
bubblesort_ll,0.02008056640625,0.0133056640625,  ,  ,2.434
bubblesort_ll,0.0133056640625,0.01458740234375,  ,  ,2.489
bubblesort_ll,0.02032470703125,0.01446533203125,  ,  ,2.462
bubblesort_ll,0.0128173828125,0.01409912109375,  ,  ,2.394
bubblesort_ll,0.0146484375,0.01495361328125,  ,  ,2.405
bubblesort_ll,0.02117919921875,0.01416015625,  ,  ,2.468
bubblesort_ll,0.01361083984375,0.0146484375,  ,  ,2.538
bubblesort_ll,0.02001953125,0.01531982421875,  ,  ,2.495
bubblesort_ll,0.013427734375,0.0150146484375,  ,  ,2.51
bubblesort_ll,0.02020263671875,0.0145263671875,  ,  ,2.52
bubblesort_ll,0.01373291015625,0.01397705078125,  ,  ,2.56
bubblesort_ll,0.0198974609375,0.01416015625,  ,  ,2.492
bubblesort_ll,0.01336669921875,0.0137939453125,  ,  ,2.516
bubblesort_ll,0.019287109375,0.01434326171875,  ,  ,2.539
bubblesort_ll,0.01953125,0.0133056640625,  ,  ,2.611
bubblesort,0.011962890625,0.01080322265625,  ,  ,3.205
bubblesort,0.0147705078125,0.0096435546875,  ,  ,2.604
bubblesort,0.0101318359375,0.01007080078125,  ,  ,2.748
bubblesort,0.01318359375,0.010009765625,  ,  ,2.666
bubblesort,0.0147705078125,0.00958251953125,  ,  ,2.536
bubblesort,0.00909423828125,0.009765625,  ,  ,2.599
bubblesort,0.014404296875,0.010009765625,  ,  ,2.581
bubblesort,0.00921630859375,0.010009765625,  ,  ,2.714
bubblesort,0.013427734375,0.01055908203125,  ,  ,2.953
bubblesort,0.01397705078125,0.00994873046875,  ,  ,2.691
bubblesort,0.01470947265625,0.01007080078125,  ,  ,2.631
bubblesort,0.00946044921875,0.0096435546875,  ,  ,2.674
bubblesort,0.012939453125,0.0098876953125,  ,  ,2.597
bubblesort,0.013671875,0.00909423828125,  ,  ,2.649
bubblesort,0.00958251953125,0.00982666015625,  ,  ,2.588
bubblesort,0.01397705078125,0.00927734375,  ,  ,2.533
bubblesort,0.009033203125,0.009521484375,  ,  ,2.541
bubblesort,0.01348876953125,0.00933837890625,  ,  ,2.61
bubblesort,0.00927734375,0.00946044921875,  ,  ,2.615
bubblesort,0.016357421875,0.01080322265625,  ,  ,2.219
bubblesort,0.01190185546875,0.01080322265625,  ,  ,2.146
bubblesort,0.012451171875,0.01171875,  ,  ,2.111
bubblesort,0.0135498046875,0.01214599609375,  ,  ,2.03
bubblesort,0.01287841796875,0.011962890625,  ,  ,2.071
bubblesort,0.01336669921875,0.01177978515625,  ,  ,2.04
bubblesort,0.013671875,0.0125732421875,  ,  ,2.091
bubblesort,0.0137939453125,0.011962890625,  ,  ,2.037
bubblesort,0.01348876953125,0.0120849609375,  ,  ,1.98
bubblesort,0.01409912109375,0.0128173828125,  ,  ,2.056
bubblesort,0.01318359375,0.01153564453125,  ,  ,1.99
bubblesort_func,0.0169677734375,0.01739501953125,  ,  ,3.768
bubblesort_func,0.02398681640625,0.01763916015625,  ,  ,3.358
bubblesort_func,0.01873779296875,0.01727294921875,  ,  ,3.343
bubblesort_func,0.02490234375,0.01763916015625,  ,  ,3.41
bubblesort_func,0.01739501953125,0.0186767578125,  ,  ,3.682
bubblesort_func,0.0238037109375,0.01654052734375,  ,  ,3.406
bubblesort_func,0.01873779296875,0.01971435546875,  ,  ,3.505
bubblesort_func,0.02490234375,0.0174560546875,  ,  ,3.531
bubblesort_func,0.01715087890625,0.01727294921875,  ,  ,3.46
bubblesort_func,0.024169921875,0.017822265625,  ,  ,3.415
bubblesort_func,0.01788330078125,0.017822265625,  ,  ,3.518
bubblesort_func,0.01837158203125,0.01715087890625,  ,  ,3.456
bubblesort_func,0.01800537109375,0.01727294921875,  ,  ,3.457
bubblesort_func,0.01873779296875,0.0191650390625,  ,  ,3.519
bubblesort_func,0.024169921875,0.01739501953125,  ,  ,3.409
